primaryKey,id,bin,attempts,made,value,pointsAvg,pointsStDev,expectedPointsAvg,expectedPointsStDev,season,dt,primaryKey,playerName
101112_LeftBaseline18FT_2017-18,101112,LeftBaseline18FT,11,6,2,1.0909090909090908,0.9958591954639383,0.7013716512607865,0.22208237845972204,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_LeftBaseline23FT_2017-18,101112,LeftBaseline23FT,4,1,2,0.5,0.8660254037844386,0.9521057455175004,0.16994453589561107,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_LeftCorner_2017-18,101112,LeftCorner,26,15,3,1.7307692307692308,1.4821422206152075,1.307227769823133,0.1805542522812508,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_LeftLong3_2017-18,101112,LeftLong3,21,9,3,1.2857142857142858,1.4846149779161806,0.9182296363291839,0.2586318966345164,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_RestrictedArea_2017-18,101112,RestrictedArea,172,129,2,1.5,0.8660254037844386,1.2851259186874842,0.08435437824273383,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Right11FT_2017-18,101112,Right11FT,18,8,2,0.8888888888888888,0.9938079899999066,0.769527301797208,0.19354283359793154,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Right18FT_2017-18,101112,Right18FT,20,11,2,1.1,0.9949874371066202,0.7776433697361254,0.08313388012438014,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Right23FT_2017-18,101112,Right23FT,21,6,2,0.5714285714285714,0.9035079029052513,0.7884041071416428,0.0638948660756971,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_Right27FT_2017-18,101112,Right27FT,66,21,3,0.9545454545454546,1.3973114680853995,1.1356191182106774,0.14026878626515302,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_RightBaseline11FT_2017-18,101112,RightBaseline11FT,4,2,2,1,1,0.9003926861403001,0.08298859169260644,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
101112_RightBaseline18FT_2017-18,101112,RightBaseline18FT,7,2,2,0.5714285714285714,0.9035079029052513,0.6858044056484374,0.061101482042287075,2017-18,2017-12-12T18:50:45.958,101112,"Channing Frye"
